transaction_id,user_id,payer_bank_id,payee_bank_id,amount,timestamp,transaction_type,device_id,network_type,payment_app,final_status,failure_code
TXN00037431,USR003668,BNK004,BNK005,215.87,2026-08-03 06:52:20,P2P,DEV000731,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00037432,USR005630,BNK005,BNK003,79.93,2026-08-19 15:31:52,P2M,DEV004149,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037433,USR008079,BNK006,BNK004,39.91,2026-08-06 09:53:46,P2P,DEV004736,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037434,USR003387,BNK002,BNK010,27564.1,2026-08-12 14:24:51,P2P,DEV004373,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037435,USR000955,BNK005,BNK007,1500.72,2026-08-24 19:15:35,P2P,DEV002455,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00037436,USR000897,BNK001,BNK006,21.79,2026-08-13 16:43:54,P2M,DEV003851,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037437,USR003019,BNK001,BNK001,92.37,2026-08-20 07:41:22,P2P,DEV000321,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037438,USR006462,BNK003,BNK004,3129.94,2026-08-25 09:25:03,P2P,DEV000167,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037439,USR008405,BNK006,BNK005,1685.88,2026-08-12 01:16:19,P2M,DEV003223,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037440,USR008200,BNK004,BNK003,298.09,2026-08-17 00:09:33,P2P,DEV000235,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037441,USR001611,BNK001,BNK008,1316.87,2026-07-30 05:07:18,P2P,DEV000917,WiFi,PhonePe,FAILED,ERR_BD_01
TXN00037442,USR009527,BNK009,BNK001,2264.75,2026-08-10 19:23:58,P2P,DEV000833,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037443,USR000832,BNK007,BNK003,86.5,2026-08-26 02:24:27,P2M,DEV004936,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037444,USR003905,BNK003,BNK004,410.88,2026-08-07 09:04:51,P2M,DEV002754,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037445,USR005033,BNK001,BNK001,224.24,2026-08-24 06:00:17,P2M,DEV001378,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037446,USR004386,BNK005,BNK002,102.63,2026-08-27 11:49:48,P2M,DEV003712,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037447,USR003270,BNK004,BNK002,1668.58,2026-08-11 00:58:32,P2M,DEV004139,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037448,USR004748,BNK005,BNK002,1227.28,2026-08-23 15:57:48,P2M,DEV003581,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037449,USR001503,BNK002,BNK001,8096.14,2026-07-31 16:15:31,P2M,DEV004424,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037450,USR003294,BNK002,BNK002,104.28,2026-08-02 17:16:19,P2M,DEV000164,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037451,USR009752,BNK002,BNK003,9865.05,2026-08-21 05:21:56,P2P,DEV000189,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037452,USR003176,BNK004,BNK008,62.69,2026-08-18 16:31:20,P2M,DEV004653,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037453,USR002285,BNK003,BNK001,103.47,2026-08-07 06:40:11,P2M,DEV003266,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037454,USR007508,BNK004,BNK002,1023.17,2026-08-22 17:14:17,P2M,DEV003390,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037455,USR005921,BNK001,BNK006,86.48,2026-08-20 04:14:50,P2P,DEV001160,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037456,USR003662,BNK001,BNK003,1380.06,2026-08-27 15:24:54,P2P,DEV002815,WiFi,CRED,SUCCESS,ERR_SUCCESS
TXN00037457,USR004063,BNK004,BNK003,140.8,2026-08-14 17:30:11,P2M,DEV002202,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037458,USR009477,BNK002,BNK005,1162.7,2026-08-05 11:28:01,P2P,DEV002828,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037459,USR003780,BNK001,BNK002,90.54,2026-08-24 02:27:24,P2M,DEV000811,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037460,USR001331,BNK003,BNK003,246.77,2026-08-05 11:33:02,P2P,DEV002186,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037461,USR002965,BNK002,BNK004,19391.43,2026-08-24 23:02:14,P2P,DEV004050,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037462,USR006227,BNK002,BNK006,1134.79,2026-08-14 07:08:56,P2M,DEV003710,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037463,USR003465,BNK004,BNK002,1425.62,2026-08-24 14:24:12,P2P,DEV003857,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037464,USR003146,BNK004,BNK004,1465.16,2026-08-04 03:38:31,P2M,DEV001132,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037465,USR003924,BNK002,BNK010,460.27,2026-08-11 18:16:45,P2P,DEV000686,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037466,USR006998,BNK003,BNK001,130.28,2026-08-22 19:58:08,P2P,DEV004162,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037467,USR008380,BNK002,BNK002,1265.67,2026-08-11 12:32:34,P2M,DEV003622,4G,Google Pay,FAILED,ERR_BD_02
TXN00037468,USR009225,BNK001,BNK006,77.81,2026-08-25 14:02:19,P2M,DEV000932,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037469,USR003264,BNK001,BNK010,240.11,2026-07-28 04:28:23,P2M,DEV004178,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037470,USR003570,BNK007,BNK004,47835.04,2026-08-05 01:59:39,P2M,DEV000577,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037471,USR008729,BNK004,BNK001,13.51,2026-08-05 22:01:36,P2P,DEV003442,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037472,USR003958,BNK004,BNK003,110.08,2026-08-20 20:40:30,P2M,DEV003327,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037473,USR001220,BNK001,BNK010,1617.8,2026-08-15 00:13:00,P2M,DEV000737,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037474,USR007933,BNK003,BNK002,179.46,2026-08-17 18:03:12,P2M,DEV001270,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037475,USR001901,BNK006,BNK005,638.04,2026-08-23 09:51:25,P2P,DEV003824,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00037476,USR004596,BNK002,BNK002,196.87,2026-08-17 18:09:17,P2P,DEV002964,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037477,USR001911,BNK007,BNK006,84.45,2026-08-10 11:26:00,P2M,DEV004193,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037478,USR003883,BNK001,BNK003,1386.04,2026-08-23 00:45:15,P2P,DEV002467,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037479,USR005623,BNK001,BNK004,181.23,2026-08-05 10:20:45,P2M,DEV002308,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037480,USR008925,BNK001,BNK004,361.81,2026-08-05 05:00:06,P2P,DEV000659,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037481,USR008315,BNK003,BNK007,98.73,2026-07-30 13:48:18,P2P,DEV004005,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037482,USR003104,BNK009,BNK002,63.33,2026-08-27 15:43:25,P2M,DEV004556,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037483,USR007761,BNK003,BNK002,229.27,2026-08-17 19:53:52,P2M,DEV000603,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037484,USR003906,BNK002,BNK006,1216.52,2026-07-28 12:02:53,P2P,DEV000471,4G,PhonePe,FAILED,ERR_BD_02
TXN00037485,USR001452,BNK007,BNK004,108.63,2026-08-12 16:34:16,P2M,DEV003138,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037486,USR000378,BNK003,BNK002,6733.98,2026-08-27 10:00:26,P2P,DEV004749,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037487,USR002305,BNK004,BNK001,139.44,2026-08-20 07:56:43,P2M,DEV000779,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037488,USR008489,BNK003,BNK008,13.84,2026-08-26 21:22:27,P2M,DEV004329,4G,PhonePe,FAILED,ERR_BD_02
TXN00037489,USR003796,BNK005,BNK003,1307.92,2026-08-08 18:33:04,P2P,DEV004569,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037490,USR005808,BNK001,BNK003,245.04,2026-08-20 19:50:23,P2M,DEV002184,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037491,USR007537,BNK004,BNK005,25.43,2026-08-26 16:44:38,P2P,DEV002360,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037492,USR007916,BNK010,BNK004,77.64,2026-08-14 07:04:29,P2P,DEV001804,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037493,USR005598,BNK002,BNK005,224.09,2026-07-30 04:09:51,P2M,DEV003919,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037494,USR006837,BNK003,BNK003,28.48,2026-08-27 22:08:31,P2P,DEV002849,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037495,USR003181,BNK002,BNK001,210.59,2026-08-21 18:00:08,P2M,DEV000055,3G,Google Pay,FAILED,ERR_NET_02
TXN00037496,USR006898,BNK001,BNK008,4243.28,2026-08-20 00:38:10,P2P,DEV004989,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037497,USR003920,BNK001,BNK004,207.07,2026-08-11 17:52:06,P2M,DEV000814,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037498,USR007418,BNK002,BNK002,118.3,2026-08-22 09:59:43,P2M,DEV001204,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037499,USR001250,BNK006,BNK005,8917.94,2026-07-29 08:58:31,P2M,DEV001018,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037500,USR002726,BNK001,BNK006,173.55,2026-08-08 09:24:42,P2P,DEV000858,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037501,USR002486,BNK004,BNK002,1614.17,2026-08-10 06:36:24,P2P,DEV001129,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037502,USR006390,BNK004,BNK002,12488.96,2026-08-06 21:38:24,P2M,DEV002123,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037503,USR009841,BNK004,BNK010,916.59,2026-08-10 08:19:06,P2P,DEV001142,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037504,USR003619,BNK002,BNK003,94.85,2026-08-14 22:01:05,P2M,DEV000222,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037505,USR003718,BNK003,BNK003,214.97,2026-08-25 16:42:30,P2P,DEV000630,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037506,USR009244,BNK007,BNK003,2957.89,2026-08-10 03:56:20,P2P,DEV004961,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037507,USR004642,BNK001,BNK004,1545.79,2026-08-09 10:17:05,P2M,DEV004789,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037508,USR009232,BNK001,BNK004,163.0,2026-08-01 11:14:46,P2M,DEV003258,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037509,USR006956,BNK001,BNK004,40638.08,2026-08-24 22:42:52,P2M,DEV000961,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037510,USR008366,BNK003,BNK003,164.81,2026-08-17 08:30:51,P2P,DEV004991,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037511,USR004303,BNK009,BNK006,1473.77,2026-08-06 22:54:26,P2M,DEV004807,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037512,USR003948,BNK002,BNK001,1662.4,2026-08-11 11:39:38,P2P,DEV001563,3G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037513,USR008861,BNK008,BNK004,297.31,2026-08-17 10:18:00,P2M,DEV002921,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037514,USR001483,BNK001,BNK001,36971.84,2026-08-23 16:04:37,P2M,DEV002210,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037515,USR004656,BNK001,BNK007,75.49,2026-08-01 11:45:20,P2M,DEV000059,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037516,USR009532,BNK004,BNK001,244.53,2026-08-10 05:30:11,P2P,DEV003626,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037517,USR002782,BNK008,BNK002,892.89,2026-08-05 20:10:38,P2M,DEV004669,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037518,USR000403,BNK004,BNK001,125.2,2026-08-17 19:03:06,P2M,DEV004234,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037519,USR009227,BNK001,BNK001,121.68,2026-08-16 01:41:34,P2P,DEV003842,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037520,USR001269,BNK005,BNK006,233.6,2026-08-23 15:49:03,P2M,DEV002973,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037521,USR001403,BNK004,BNK004,223.41,2026-08-14 16:52:02,P2M,DEV004870,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037522,USR007959,BNK006,BNK006,5632.73,2026-08-04 14:39:13,P2M,DEV004520,5G,PhonePe,FAILED,ERR_BD_03
TXN00037523,USR009656,BNK002,BNK004,980.75,2026-07-29 17:12:46,P2P,DEV000928,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037524,USR002168,BNK002,BNK004,1821.85,2026-08-17 01:33:40,P2M,DEV002020,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037525,USR008483,BNK004,BNK001,1022.52,2026-08-05 22:04:24,P2P,DEV002563,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037526,USR001615,BNK002,BNK001,209.85,2026-08-07 22:57:11,P2P,DEV001516,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037527,USR000227,BNK004,BNK002,6391.45,2026-08-20 20:56:41,P2P,DEV003348,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037528,USR004420,BNK002,BNK004,98.26,2026-08-01 14:15:31,P2P,DEV004871,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037529,USR000167,BNK004,BNK004,15.87,2026-08-25 09:27:23,P2M,DEV001549,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037530,USR007682,BNK005,BNK002,2675.42,2026-08-22 01:26:28,P2M,DEV000140,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037531,USR006410,BNK007,BNK010,160.15,2026-08-09 21:14:01,P2M,DEV002684,4G,PhonePe,FAILED,ERR_BD_01
TXN00037532,USR007185,BNK001,BNK002,1370.89,2026-08-08 14:33:07,P2M,DEV003017,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037533,USR007692,BNK002,BNK003,215.19,2026-08-10 08:40:36,P2M,DEV000079,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037534,USR004589,BNK001,BNK010,5082.02,2026-08-11 23:30:26,P2M,DEV001462,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037535,USR004124,BNK006,BNK005,17.73,2026-08-18 20:10:33,P2M,DEV000532,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037536,USR006123,BNK008,BNK007,486.04,2026-08-26 18:52:32,P2M,DEV001804,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037537,USR004343,BNK001,BNK005,150.09,2026-08-08 10:26:34,P2M,DEV002375,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037538,USR005845,BNK002,BNK002,431.4,2026-08-12 11:11:09,P2M,DEV001993,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037539,USR009420,BNK002,BNK001,213.32,2026-08-02 06:13:29,P2M,DEV001170,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037540,USR002690,BNK001,BNK001,122.1,2026-08-24 03:45:10,P2M,DEV003512,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037541,USR001556,BNK002,BNK002,98.28,2026-08-11 16:44:13,P2P,DEV003259,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037542,USR008896,BNK009,BNK004,173.67,2026-08-04 04:29:41,P2M,DEV004321,5G,PhonePe,FAILED,ERR_BD_02
TXN00037543,USR009121,BNK004,BNK007,34.71,2026-08-10 14:16:51,P2P,DEV000563,3G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037544,USR001204,BNK005,BNK006,4042.42,2026-08-03 04:12:26,P2P,DEV004425,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037545,USR004407,BNK003,BNK010,1158.63,2026-08-24 15:23:02,P2P,DEV002383,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037546,USR009047,BNK003,BNK001,213.26,2026-08-07 05:25:57,P2M,DEV002028,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037547,USR009516,BNK004,BNK001,95.86,2026-08-04 01:47:35,P2M,DEV000024,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00037548,USR004804,BNK001,BNK002,1006.69,2026-08-04 14:27:18,P2P,DEV000573,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037549,USR001379,BNK005,BNK004,1997.91,2026-08-18 07:11:28,P2P,DEV001105,4G,PhonePe,FAILED,ERR_BD_03
TXN00037550,USR000257,BNK003,BNK002,246.88,2026-08-11 15:42:31,P2P,DEV004274,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037551,USR002274,BNK002,BNK001,57.56,2026-08-19 21:01:32,P2M,DEV001774,4G,PhonePe,FAILED,ERR_BD_02
TXN00037552,USR008381,BNK008,BNK002,22.62,2026-08-26 01:08:25,P2P,DEV002810,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037553,USR007772,BNK003,BNK006,21.68,2026-08-20 07:34:04,P2M,DEV001003,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037554,USR002166,BNK002,BNK004,648.22,2026-08-17 21:00:17,P2M,DEV001988,5G,Paytm,FAILED,ERR_BD_05
TXN00037555,USR005868,BNK003,BNK003,18.0,2026-08-08 02:20:16,P2P,DEV000104,4G,Paytm,FAILED,ERR_BD_01
TXN00037556,USR007618,BNK002,BNK004,127.31,2026-07-28 05:45:59,P2M,DEV003677,3G,Paytm,FAILED,ERR_BD_02
TXN00037557,USR001788,BNK004,BNK004,1220.36,2026-08-15 03:14:38,P2M,DEV001482,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037558,USR003819,BNK002,BNK001,1404.19,2026-08-15 17:02:18,P2P,DEV001515,3G,CRED,SUCCESS,ERR_SUCCESS
TXN00037559,USR001943,BNK001,BNK001,6505.8,2026-08-11 10:01:50,P2M,DEV004834,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037560,USR002901,BNK003,BNK004,160.93,2026-08-08 20:34:55,P2P,DEV004917,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037561,USR008090,BNK004,BNK001,32224.44,2026-08-03 15:04:57,P2M,DEV001596,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037562,USR004386,BNK002,BNK007,344.43,2026-08-20 22:48:47,P2M,DEV003232,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037563,USR005399,BNK003,BNK002,9116.64,2026-07-28 21:08:20,P2M,DEV003821,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037564,USR005113,BNK010,BNK004,82.23,2026-07-28 01:40:01,P2P,DEV003313,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037565,USR008503,BNK005,BNK001,48711.41,2026-08-26 13:02:41,P2P,DEV003805,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037566,USR005621,BNK003,BNK002,98.09,2026-08-06 05:50:53,P2M,DEV003212,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037567,USR003234,BNK010,BNK003,129.66,2026-08-19 06:50:46,P2M,DEV004683,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037568,USR003759,BNK003,BNK003,1445.38,2026-08-12 09:32:08,P2P,DEV003023,3G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037569,USR000327,BNK003,BNK008,6971.87,2026-08-17 13:51:14,P2P,DEV002619,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037570,USR002654,BNK001,BNK004,76.8,2026-08-23 07:05:23,P2M,DEV000727,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037571,USR007198,BNK008,BNK004,249.57,2026-08-19 03:44:20,P2P,DEV002033,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037572,USR000675,BNK001,BNK003,68.9,2026-08-04 17:16:14,P2P,DEV004942,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037573,USR004848,BNK001,BNK008,218.81,2026-08-05 17:07:56,P2M,DEV000907,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037574,USR008809,BNK001,BNK008,150.25,2026-08-15 16:41:35,P2M,DEV000009,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037575,USR006145,BNK010,BNK006,577.08,2026-08-12 17:44:41,P2M,DEV001129,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037576,USR003262,BNK007,BNK001,21071.13,2026-08-15 17:01:55,P2M,DEV003794,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037577,USR001686,BNK002,BNK002,1657.85,2026-08-11 21:22:42,P2M,DEV001453,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037578,USR009606,BNK007,BNK007,1469.71,2026-07-28 21:22:54,P2P,DEV002576,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037579,USR005359,BNK008,BNK005,112.2,2026-07-29 15:29:46,P2M,DEV002577,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037580,USR003486,BNK001,BNK004,385.18,2026-07-29 00:17:32,P2P,DEV001841,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037581,USR000039,BNK004,BNK009,110.24,2026-08-10 09:50:13,P2P,DEV004613,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037582,USR002422,BNK004,BNK001,21.64,2026-08-08 13:07:51,P2M,DEV004394,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00037583,USR007182,BNK002,BNK003,749.8,2026-08-07 12:42:33,P2P,DEV000914,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037584,USR001271,BNK001,BNK007,131.0,2026-08-10 20:52:44,P2P,DEV003541,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037585,USR005831,BNK002,BNK006,3193.57,2026-08-11 13:13:09,P2M,DEV002136,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037586,USR005460,BNK003,BNK004,1027.85,2026-08-21 07:23:37,P2M,DEV001983,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037587,USR006539,BNK004,BNK009,1463.56,2026-08-16 22:50:07,P2M,DEV001453,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037588,USR002482,BNK008,BNK001,130.35,2026-08-22 13:48:22,P2M,DEV001525,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037589,USR004823,BNK002,BNK006,231.86,2026-08-27 21:15:42,P2M,DEV000268,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037590,USR004451,BNK001,BNK002,30.44,2026-07-28 20:47:55,P2M,DEV004971,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037591,USR008825,BNK001,BNK003,123.77,2026-07-30 00:04:18,P2M,DEV003565,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037592,USR001633,BNK008,BNK003,107.02,2026-08-08 14:26:37,P2M,DEV000869,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037593,USR006829,BNK002,BNK003,2251.26,2026-07-29 01:40:51,P2M,DEV003751,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037594,USR003970,BNK005,BNK005,10.44,2026-08-03 15:53:03,P2P,DEV004870,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037595,USR006154,BNK003,BNK005,189.92,2026-08-03 13:41:49,P2M,DEV004885,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037596,USR003867,BNK002,BNK002,1634.76,2026-08-27 19:32:25,P2P,DEV003779,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037597,USR009799,BNK002,BNK001,3818.02,2026-08-24 00:05:29,P2M,DEV003115,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037598,USR001536,BNK002,BNK002,820.56,2026-08-13 09:43:22,P2P,DEV004886,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037599,USR001515,BNK002,BNK005,1106.74,2026-07-30 21:15:07,P2P,DEV002378,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037600,USR000842,BNK004,BNK001,46471.96,2026-08-20 01:53:00,P2P,DEV002756,3G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037601,USR002586,BNK007,BNK002,231.79,2026-08-08 10:33:00,P2P,DEV003504,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037602,USR008708,BNK004,BNK002,167.19,2026-08-09 10:46:07,P2P,DEV003623,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037603,USR007389,BNK002,BNK001,1647.53,2026-08-27 22:35:50,P2P,DEV000671,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037604,USR007093,BNK003,BNK002,64.8,2026-08-13 20:01:23,P2M,DEV003731,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037605,USR004058,BNK002,BNK001,3828.27,2026-08-23 06:18:30,P2M,DEV001487,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037606,USR006840,BNK004,BNK006,211.06,2026-08-24 21:10:08,P2M,DEV000437,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00037607,USR009898,BNK002,BNK002,86.78,2026-08-19 17:32:33,P2P,DEV004763,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037608,USR002185,BNK004,BNK009,1973.38,2026-08-24 22:03:03,P2P,DEV000528,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037609,USR003607,BNK006,BNK003,5044.55,2026-07-29 14:42:46,P2P,DEV000700,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037610,USR001901,BNK003,BNK008,4145.23,2026-08-15 03:57:36,P2P,DEV003554,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037611,USR006542,BNK002,BNK008,146.18,2026-08-25 10:37:39,P2P,DEV001820,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00037612,USR006096,BNK001,BNK001,939.74,2026-08-16 13:57:36,P2M,DEV002053,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00037613,USR009177,BNK008,BNK001,8143.24,2026-07-31 06:02:22,P2M,DEV003369,4G,BHIM,SUCCESS,ERR_SUCCESS
